"year","team_name","conference","division","Jersey","player_name","Yr","Pos","App","GS","ERA","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","KL","Ht","B/T","team_id","conference_id","player_id","player_url"
2025,"UChicago","UAA",3,"33","Hayden Leiderman","Sr","P",8,8,2.51,43,39,16,12,7,37,0,181,162,8,0,0,2,4,8,0,0,0,1,2,386,48,36,5,2,0,13,"5-11","R/R",597250,1471,8895299,"http://stats.ncaa.org/players/8895299?year_stat_category_id=15688"
2025,"UChicago","UAA",3,"43","Dev Rupani","So","P",1,0,18,1,3,2,2,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","L/L",597250,1471,8892101,"http://stats.ncaa.org/players/8892101?year_stat_category_id=15688"
2025,"UChicago","UAA",3,"9","Dave Flanagan","So","P",2,0,0,2.2,3,2,0,2,4,0,14,11,2,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,1,"6-1","R/R",597250,1471,8900894,"http://stats.ncaa.org/players/8900894?year_stat_category_id=15688"
2025,"UChicago","UAA",3,"30","Uday Narottam","Sr","P",10,0,5.79,14,11,11,9,10,25,0,68,50,1,0,1,1,5,5,0,0,0,1,2,201,11,6,0,1,0,9,"5-9","R/L",597250,1471,9218540,"http://stats.ncaa.org/players/9218540?year_stat_category_id=15688"
2025,"UMSV","Skyline",3,"30","James Tercynski","So","P",1,0,0,1,0,0,0,2,2,0,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"-","",597354,13054,8883823,"http://stats.ncaa.org/players/8883823?year_stat_category_id=15688"
2025,"UMSV","Skyline",3,"0","Shawn Ryan","So","",8,0,8.44,10.2,12,15,10,8,11,0,59,44,5,0,0,0,0,5,0,4,1,0,2,148,15,6,1,1,0,2,"-","",597354,13054,8881097,"http://stats.ncaa.org/players/8881097?year_stat_category_id=15688"
2025,"UMSV","Skyline",3,"33","Andrew Zweiback","So","",6,0,5.06,5.1,4,3,3,3,4,0,32,20,1,0,0,0,2,9,0,1,1,0,0,90,5,6,0,0,0,2,"-","",597354,13054,8883352,"http://stats.ncaa.org/players/8883352?year_stat_category_id=15688"
2025,"UMSV","Skyline",3,"28","Jake Bland","Jr","P",6,6,3.91,25.1,22,12,11,12,21,0,114,97,4,0,0,1,0,4,0,0,0,0,1,222,22,30,2,1,0,3,"6-1","R/R",597354,13054,8896792,"http://stats.ncaa.org/players/8896792?year_stat_category_id=15688"
2025,"UMSV","Skyline",3,"23","Alex Alvarez","Sr","",7,7,4.62,37,35,23,19,13,49,0,171,140,7,2,0,3,1,9,0,0,0,4,5,463,21,35,2,3,0,8,"-","",597354,13054,8891033,"http://stats.ncaa.org/players/8891033?year_stat_category_id=15688"
2025,"UMSV","Skyline",3,"24","Michael Iocco","Jr","P",12,0,1.84,14.2,15,5,3,4,14,0,67,60,5,0,0,1,1,3,0,2,2,0,0,137,15,14,1,0,4,3,"6-0","R/R",597354,13054,8891257,"http://stats.ncaa.org/players/8891257?year_stat_category_id=15688"
2025,"UMSV","Skyline",3,"8","Jason Albert","Sr","C",1,0,0,1,0,1,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,"-","",597354,13054,8899694,"http://stats.ncaa.org/players/8899694?year_stat_category_id=15688"
2025,"UMSV","Skyline",3,"46","Tristen Leone","Jr","P",3,0,10.13,2.2,4,3,3,4,6,0,17,12,1,0,0,0,0,1,0,0,0,0,0,18,0,2,1,0,0,2,"6-0","",597354,13054,8899776,"http://stats.ncaa.org/players/8899776?year_stat_category_id=15688"
2025,"UMSV","Skyline",3,"21","Nicholas Rodriguez","Sr","P",6,4,5.66,20.2,21,15,13,6,15,0,93,80,5,0,1,1,0,3,0,1,0,2,2,250,25,22,1,2,1,5,"6-0","",597354,13054,8901320,"http://stats.ncaa.org/players/8901320?year_stat_category_id=15688"
2025,"UMSV","Skyline",3,"16","Joseph Santos","Fr","",7,3,4.85,13,10,9,7,17,13,0,65,47,1,0,0,0,6,0,0,2,2,1,0,232,13,9,2,1,0,3,"-","",597354,13054,9093066,"http://stats.ncaa.org/players/9093066?year_stat_category_id=15688"
2025,"UMSV","Skyline",3,"32","Keylon Canela","Fr","",7,1,4.85,13,13,7,7,6,12,0,62,50,1,0,0,0,1,5,0,0,0,1,0,211,12,10,0,0,0,6,"-","",597354,13054,9093073,"http://stats.ncaa.org/players/9093073?year_stat_category_id=15688"
2025,"UMSV","Skyline",3,"37","Luke Buyes","Jr","",6,5,6.39,25.1,33,22,18,10,23,0,129,106,11,2,0,1,2,8,0,0,0,1,4,336,25,25,1,1,0,11,"-","",597354,13054,9093076,"http://stats.ncaa.org/players/9093076?year_stat_category_id=15688"
2025,"UMSV","Skyline",3,"51","Berk Gezlev","Fr","",2,0,5.4,1.2,3,2,1,0,0,0,8,7,1,0,0,0,1,1,0,0,0,0,0,26,0,4,0,0,0,0,"-","",597354,13054,9093078,"http://stats.ncaa.org/players/9093078?year_stat_category_id=15688"
2025,"UMSV","Skyline",3,"88","Logan Caves","Fr","",4,0,30,3,7,10,10,3,2,0,21,14,2,0,0,0,2,2,0,0,0,0,2,73,3,3,0,0,0,1,"-","",597354,13054,9093082,"http://stats.ncaa.org/players/9093082?year_stat_category_id=15688"
2025,"UMSV","Skyline",3,"99","Michael Vascellaro","Jr","",1,0,18,1,1,2,2,3,0,0,8,3,0,0,0,0,1,1,0,0,0,0,1,0,1,2,0,0,0,0,"-","",597354,13054,9093085,"http://stats.ncaa.org/players/9093085?year_stat_category_id=15688"
2025,"UMSV","Skyline",3,"5","Gerjuan Tyrus","Jr","",6,0,6.75,8,9,7,6,5,8,0,43,33,3,1,2,0,1,4,2,0,0,1,0,113,6,9,3,1,0,2,"-","",597354,13054,9093063,"http://stats.ncaa.org/players/9093063?year_stat_category_id=15688"
2025,"UMSV","Skyline",3,"36","Kaden Cole","Fr","",2,0,0,2,2,2,0,0,2,0,10,8,0,0,0,0,0,1,0,0,0,1,0,29,3,1,0,1,0,1,"-","",597354,13054,9093075,"http://stats.ncaa.org/players/9093075?year_stat_category_id=15688"
2025,"UMSV","Skyline",3,"12","Jacob Wenzel","Fr","",3,0,7.71,2.1,1,2,2,3,1,0,11,8,0,0,1,0,0,0,0,0,0,0,0,34,1,5,0,0,0,1,"-","",597354,13054,9093064,"http://stats.ncaa.org/players/9093064?year_stat_category_id=15688"
2025,"UMSV","Skyline",3,"4","Ryan Sharkey","So","",5,0,8.44,5.1,4,11,5,6,3,0,30,21,1,0,0,0,4,2,0,0,0,1,0,91,7,5,1,0,0,1,"-","",597354,13054,9093062,"http://stats.ncaa.org/players/9093062?year_stat_category_id=15688"
2025,"UMSV","Skyline",3,"2","Justin Dutzer","Sr","P",9,1,11,9,17,14,11,6,5,0,51,42,5,0,2,1,1,2,0,2,2,1,0,135,13,8,1,0,0,3,"-","",597354,13054,9093088,"http://stats.ncaa.org/players/9093088?year_stat_category_id=15688"
2025,"UMass Boston","Little East",3,"31","Thomas Kierce","Sr","P",10,0,0.57,15.2,11,1,1,3,25,0,63,57,1,0,0,0,1,3,2,0,0,0,0,205,11,10,2,0,3,7,"5-11","L/L",597331,867,9307468,"http://stats.ncaa.org/players/9307468?year_stat_category_id=15688"
2025,"UMass Boston","Little East",3,"27","Logan Lawrence","Sr","",11,0,1.96,23,16,6,5,16,25,0,103,83,2,0,1,0,6,3,0,0,0,0,1,287,15,24,1,1,1,6,"-","",597331,867,9307469,"http://stats.ncaa.org/players/9307469?year_stat_category_id=15688"
2025,"UMass Boston","Little East",3,"40","Marcus Mensah","Fr","P",5,0,16.2,3.1,10,8,6,2,3,0,24,20,2,0,1,0,3,1,0,3,3,0,1,80,2,4,0,0,0,0,"5-10","R/R",597331,867,9306925,"http://stats.ncaa.org/players/9306925?year_stat_category_id=15688"
2025,"UMass Boston","Little East",3,"29","Justin Silverstein","N/A","p",7,1,8.59,7.1,5,7,7,12,12,0,38,25,1,0,0,0,2,1,0,2,2,0,0,150,5,3,1,1,0,4,"-","",597331,867,9311358,"http://stats.ncaa.org/players/9311358?year_stat_category_id=15688"
2025,"UMass Boston","Little East",3,"20","Max Moss","Sr","P",8,7,6.37,35.1,44,25,25,6,29,0,167,140,7,0,1,1,1,13,0,0,0,7,1,500,45,28,2,2,0,8,"-","",597331,867,9307472,"http://stats.ncaa.org/players/9307472?year_stat_category_id=15688"
2025,"UMass Boston","Little East",3,"13","C. Curtis","N/A","p",9,3,5.87,15.1,16,11,10,12,13,0,75,57,2,0,1,0,3,3,0,0,0,0,3,270,13,17,1,1,0,5,"-","",597331,867,9307467,"http://stats.ncaa.org/players/9307467?year_stat_category_id=15688"
2025,"UMass Boston","Little East",3,"35","R. Hjort","N/A","p",7,0,15.75,4,9,7,7,5,3,0,27,21,4,0,0,0,1,1,0,3,2,0,0,81,5,4,0,0,0,2,"-","",597331,867,9306921,"http://stats.ncaa.org/players/9306921?year_stat_category_id=15688"
2025,"UMass Boston","Little East",3,"16","Jonny Pagano","Fr","P",8,5,5.2,27.2,25,16,16,12,30,0,127,102,7,1,1,0,5,11,0,0,0,0,2,316,32,16,3,2,0,10,"-","",597331,867,9307566,"http://stats.ncaa.org/players/9307566?year_stat_category_id=15688"
2025,"UMass Boston","Little East",3,"19","C. McCarthy","N/A","p",2,0,18,1,2,2,2,1,1,0,6,5,1,0,0,0,1,0,0,0,0,0,0,18,1,1,0,0,0,1,"-","",597331,867,9311357,"http://stats.ncaa.org/players/9311357?year_stat_category_id=15688"
2025,"UMass Boston","Little East",3,"25","E. Nowak","N/A","p",8,0,5.19,8.2,3,6,5,9,8,0,39,28,1,0,0,0,0,2,0,0,0,0,0,129,10,7,0,0,0,1,"-","",597331,867,9308707,"http://stats.ncaa.org/players/9308707?year_stat_category_id=15688"
2025,"UMass Boston","Little East",3,"26","Jake Silveria","Jr","P",7,0,3.86,7,4,3,3,10,7,0,32,22,0,0,0,0,1,0,0,3,2,0,0,121,3,8,1,0,0,3,"6-2","R/L",597331,867,8888886,"http://stats.ncaa.org/players/8888886?year_stat_category_id=15688"
2025,"UMass Boston","Little East",3,"37","Hunter Ward","So","P",9,0,7.47,15.2,23,17,13,5,16,0,82,69,4,0,0,0,3,6,0,0,0,0,2,224,16,11,2,1,1,6,"6-1","R/R",597331,867,8879030,"http://stats.ncaa.org/players/8879030?year_stat_category_id=15688"
2025,"UMass Boston","Little East",3,"18","Keenan Metrick","Sr","P",7,2,9.2,14.2,23,15,15,7,15,0,75,65,6,1,1,2,3,2,0,0,0,0,1,297,9,17,2,1,0,4,"6-0","L/L",597331,867,8883232,"http://stats.ncaa.org/players/8883232?year_stat_category_id=15688"
2025,"UMass Boston","Little East",3,"33","Angelone Centrone","So","3B",10,0,2.92,12.1,10,4,4,8,11,0,53,42,1,0,0,0,2,0,0,0,0,1,2,176,10,12,0,0,0,6,"6-0","R/R",597331,867,8874238,"http://stats.ncaa.org/players/8874238?year_stat_category_id=15688"
2025,"UMass Boston","Little East",3,"34","Ben Cherry","Jr","OF",2,0,0,2,0,0,0,1,4,0,9,6,0,0,0,0,0,2,0,0,0,0,0,16,0,2,0,0,0,1,"6-0","R/R",597331,867,8890822,"http://stats.ncaa.org/players/8890822?year_stat_category_id=15688"
2025,"UMass Boston","Little East",3,"22","Ross Dexter","Sr","P",8,8,3.76,40.2,32,21,17,25,41,0,181,147,10,1,0,5,2,5,1,0,0,1,3,595,32,43,3,1,0,12,"6-3","R/R",597331,867,8891721,"http://stats.ncaa.org/players/8891721?year_stat_category_id=15688"
2025,"UMass Boston","Little East",3,"5","Jack Cangelosi","So","P",4,0,2.45,3.2,3,1,1,3,2,0,19,13,0,0,0,0,2,3,0,0,0,0,0,36,6,2,0,0,0,1,"5-8","L/L",597331,867,8891127,"http://stats.ncaa.org/players/8891127?year_stat_category_id=15688"
2025,"UMass Boston","Little East",3,"40","Dowd Ritter","Fr","P",2,1,11.25,4,8,7,5,1,4,0,24,19,2,0,0,0,0,3,0,0,0,0,1,97,2,6,0,0,0,1,"-","",597331,867,9218702,"http://stats.ncaa.org/players/9218702?year_stat_category_id=15688"
2025,"UMass Boston","Little East",3,"26","Tristan Ciampa","Sr","P",3,1,2.7,10,9,3,3,3,7,0,41,38,2,0,0,1,1,0,0,0,0,0,0,151,8,14,1,0,0,0,"5-11","R/R",597331,867,9218705,"http://stats.ncaa.org/players/9218705?year_stat_category_id=15688"
2025,"UMass Dartmouth","Little East",3,"37","Carter Scovill","Jr","P",5,0,0,4.1,2,0,0,2,7,0,18,16,1,0,0,0,1,0,0,3,2,0,0,30,4,2,0,0,1,0,"-","",597038,867,8899001,"http://stats.ncaa.org/players/8899001?year_stat_category_id=15688"
2025,"UMass Dartmouth","Little East",3,"50","Sam Watts","So","P",4,0,0,2.2,1,2,0,3,2,0,13,8,0,0,0,0,3,1,0,2,2,0,1,27,2,4,0,1,0,2,"-","",597038,867,9306786,"http://stats.ncaa.org/players/9306786?year_stat_category_id=15688"
2025,"UMass Dartmouth","Little East",3,"7","Aiden Hochwarter","So","INF",1,0,13.5,0.2,3,3,1,0,1,0,5,5,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,"-","",597038,867,9306777,"http://stats.ncaa.org/players/9306777?year_stat_category_id=15688"
2025,"UMass Dartmouth","Little East",3,"43","Ray Boutiette","Jr","P",7,6,4.99,39.2,42,26,22,5,15,0,179,155,3,1,0,2,0,13,2,0,0,4,2,253,53,43,3,3,0,4,"-","",597038,867,9304535,"http://stats.ncaa.org/players/9304535?year_stat_category_id=15688"
2025,"UMass Dartmouth","Little East",3,"26","Ryan Jackson","So","P",3,2,12,6,10,11,8,5,4,0,35,28,3,1,0,2,3,1,0,0,0,1,0,26,9,4,0,1,0,0,"-","",597038,867,9306779,"http://stats.ncaa.org/players/9306779?year_stat_category_id=15688"
2025,"UMass Dartmouth","Little East",3,"12","Nathan Potter","Jr","P",1,0,0,1.1,1,0,0,0,2,0,5,5,1,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,1,"-","",597038,867,9312277,"http://stats.ncaa.org/players/9312277?year_stat_category_id=15688"
2025,"UMass Dartmouth","Little East",3,"28","Leo Colena","So","P",4,0,8.44,5.1,8,9,5,5,4,0,33,25,1,0,0,1,0,2,0,0,0,0,1,97,6,5,0,0,0,1,"-","",597038,867,9306780,"http://stats.ncaa.org/players/9306780?year_stat_category_id=15688"
2025,"UMass Dartmouth","Little East",3,"41","Jackson Huntington","Fr","P",2,0,0,1.1,0,0,0,2,1,0,7,4,0,0,0,0,0,1,0,0,0,0,0,9,2,1,0,0,0,0,"-","",597038,867,9306783,"http://stats.ncaa.org/players/9306783?year_stat_category_id=15688"
2025,"UMass Dartmouth","Little East",3,"19","Austin Pagliettini","Fr","OF",1,0,9,1,1,1,1,1,1,0,5,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"-","",597038,867,9304537,"http://stats.ncaa.org/players/9304537?year_stat_category_id=15688"
2025,"UMass Dartmouth","Little East",3,"11","Ian-James McCasland","Sr","P",6,5,8.27,16.1,19,20,15,14,8,0,85,65,5,1,0,3,3,2,0,0,0,3,1,287,16,22,0,1,0,2,"-","",597038,867,9304540,"http://stats.ncaa.org/players/9304540?year_stat_category_id=15688"
2025,"UMass Dartmouth","Little East",3,"35","Josh Malcolm","Sr","P",2,0,0,2.1,1,1,0,4,1,0,15,9,0,0,0,0,2,2,0,0,0,0,0,47,2,4,0,0,0,1,"-","",597038,867,8879669,"http://stats.ncaa.org/players/8879669?year_stat_category_id=15688"
2025,"UMass Dartmouth","Little East",3,"27","AJ Rourke","Jr","P",4,3,8.53,19,27,18,18,5,21,0,91,77,2,1,0,4,2,5,0,0,0,1,3,298,12,21,1,1,0,3,"-","",597038,867,8875761,"http://stats.ncaa.org/players/8875761?year_stat_category_id=15688"
2025,"UMass Dartmouth","Little East",3,"23","Adam Maher","Sr","P",2,2,1.64,11,5,2,2,4,11,0,43,38,1,1,0,0,0,1,0,0,0,0,0,80,11,11,0,0,0,3,"-","",597038,867,8877741,"http://stats.ncaa.org/players/8877741?year_stat_category_id=15688"
2025,"UMass Dartmouth","Little East",3,"31","Seamus Marshall","Jr","P",9,1,7.88,16,19,14,14,5,11,0,75,66,3,0,1,3,0,4,0,0,0,0,0,135,20,13,2,1,1,1,"-","",597038,867,8888011,"http://stats.ncaa.org/players/8888011?year_stat_category_id=15688"
2025,"UMass Dartmouth","Little East",3,"25","Chris Kustigian","Sr","OF",1,0,0,1,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"-","",597038,867,8887180,"http://stats.ncaa.org/players/8887180?year_stat_category_id=15688"
2025,"UMass Dartmouth","Little East",3,"39","Geordan Jackson Murphy","Jr","P",9,0,2.7,13.1,9,4,4,13,17,0,61,46,2,0,0,0,5,0,4,0,0,2,0,135,18,4,1,2,1,3,"-","",597038,867,8889444,"http://stats.ncaa.org/players/8889444?year_stat_category_id=15688"
2025,"UMass Dartmouth","Little East",3,"10","Jordan Paradis","So","OF",7,2,6.1,10.1,9,12,7,13,11,0,54,36,0,0,0,1,0,3,0,0,0,2,0,69,8,9,1,0,0,5,"-","",597038,867,8883528,"http://stats.ncaa.org/players/8883528?year_stat_category_id=15688"
2025,"UMass Dartmouth","Little East",3,"13","Aiden Newhall","So","P",6,4,10.47,16.1,25,21,19,10,11,0,91,73,4,0,0,1,6,6,1,0,0,2,0,177,19,17,0,0,0,1,"-","",597038,867,8897039,"http://stats.ncaa.org/players/8897039?year_stat_category_id=15688"
2025,"UMass Dartmouth","Little East",3,"14","Dillon Harding","So","INF",11,0,4.11,15.1,18,11,7,11,12,0,79,64,2,1,0,0,1,1,2,1,1,2,1,225,28,6,2,1,0,2,"-","",597038,867,8894461,"http://stats.ncaa.org/players/8894461?year_stat_category_id=15688"
2025,"UMass Dartmouth","Little East",3,"24","Aidan O'Donnell","Jr","P",7,0,1.8,15,8,3,3,8,20,0,62,49,2,0,0,2,1,4,1,0,0,1,0,196,7,14,2,0,1,5,"-","",597038,867,8892613,"http://stats.ncaa.org/players/8892613?year_stat_category_id=15688"
2025,"UMass Dartmouth","Little East",3,"0","Nick Bartalini","So","INF",5,0,13.5,4,6,7,6,7,4,0,26,17,0,0,0,0,2,1,0,0,0,1,0,80,5,3,0,1,1,2,"-","",597038,867,8898270,"http://stats.ncaa.org/players/8898270?year_stat_category_id=15688"
2025,"UMass Dartmouth","Little East",3,"33","Nick Pappas","Sr","P",5,0,4.32,8.1,11,10,4,3,13,0,42,35,1,0,0,0,2,4,0,0,0,0,0,32,7,2,1,0,0,3,"-","",597038,867,8891090,"http://stats.ncaa.org/players/8891090?year_stat_category_id=15688"
2025,"UW-River Falls","WIAC",3,"29","Aidan O'Brien","So","P",4,0,3.86,4.2,0,2,2,5,1,0,19,13,0,0,2,0,1,1,0,0,0,0,0,73,7,5,0,0,0,1,"-","",601221,1473,9306700,"http://stats.ncaa.org/players/9306700?year_stat_category_id=15688"
2025,"UW-River Falls","WIAC",3,"25","Connor Weltzien","Fr","P",4,2,15.63,6.1,10,12,11,7,4,0,37,29,2,0,0,2,1,1,0,0,0,0,0,122,7,8,0,0,1,0,"-","",601221,1473,9217800,"http://stats.ncaa.org/players/9217800?year_stat_category_id=15688"
2025,"UW-River Falls","WIAC",3,"21","Shaun Gavin","Fr","P",5,1,10.57,15.1,24,19,18,9,12,0,79,65,10,0,0,3,1,3,0,2,2,0,1,180,12,16,1,2,0,6,"-","",601221,1473,9217796,"http://stats.ncaa.org/players/9217796?year_stat_category_id=15688"
2025,"UW-River Falls","WIAC",3,"8","William Eckstein","Fr","P",5,0,9,11,13,12,11,8,4,0,57,42,1,1,0,2,3,4,0,0,0,3,0,201,14,12,2,0,0,2,"-","",601221,1473,9217766,"http://stats.ncaa.org/players/9217766?year_stat_category_id=15688"
2025,"UW-River Falls","WIAC",3,"22","Brett Sullivan","Jr","P",6,0,11.88,8.1,15,13,11,5,5,0,47,39,3,0,0,2,4,2,0,0,0,0,1,173,4,15,0,0,0,1,"-","",601221,1473,9217797,"http://stats.ncaa.org/players/9217797?year_stat_category_id=15688"
2025,"UW-River Falls","WIAC",3,"54","Isaac Mens","Fr","P",9,0,12,12,22,18,16,5,9,0,61,52,7,2,1,1,2,1,0,2,1,0,3,230,13,10,1,0,0,3,"-","",601221,1473,9217813,"http://stats.ncaa.org/players/9217813?year_stat_category_id=15688"
2025,"UW-River Falls","WIAC",3,"5","Cade Bruett","Fr","OF",6,6,5.01,23.1,22,14,13,17,16,0,110,88,7,0,0,3,1,3,0,0,0,2,0,413,26,21,1,4,0,5,"-","",601221,1473,9217764,"http://stats.ncaa.org/players/9217764?year_stat_category_id=15688"
2025,"UW-River Falls","WIAC",3,"10","Vaughn Johnson","Fr","P",3,0,13.5,4.2,7,11,7,4,3,0,29,23,1,0,0,2,0,2,0,0,0,0,0,113,5,6,0,1,0,2,"-","",601221,1473,9217769,"http://stats.ncaa.org/players/9217769?year_stat_category_id=15688"
2025,"UW-River Falls","WIAC",3,"12","John Santelman","Fr","INF",6,4,10.66,12.2,21,15,15,7,6,0,72,59,3,1,0,3,0,5,0,0,0,1,0,234,17,10,1,2,0,4,"-","",601221,1473,9217771,"http://stats.ncaa.org/players/9217771?year_stat_category_id=15688"
2025,"UW-River Falls","WIAC",3,"13","Jackson Conway","Fr","P",6,2,9,20,29,24,20,10,10,0,100,82,3,2,0,1,2,4,0,0,0,1,3,294,21,22,0,2,0,6,"-","",601221,1473,9217772,"http://stats.ncaa.org/players/9217772?year_stat_category_id=15688"
2025,"UW-River Falls","WIAC",3,"15","Kaleb Zabielski","Fr","OF",5,5,3.54,20.1,14,9,8,6,12,0,84,76,2,1,0,2,1,2,0,0,0,0,0,313,16,33,3,1,0,3,"-","",601221,1473,9217774,"http://stats.ncaa.org/players/9217774?year_stat_category_id=15688"
2025,"UW-River Falls","WIAC",3,"17","Brayden Ramus","Fr","P",7,0,16.88,8,17,15,15,4,8,0,46,42,1,0,0,4,0,0,0,0,0,0,0,124,8,8,0,1,0,2,"-","",601221,1473,9217776,"http://stats.ncaa.org/players/9217776?year_stat_category_id=15688"
2025,"UW-River Falls","WIAC",3,"19","Dillon Carrell","Fr","P",7,3,10.13,13.1,22,18,15,11,6,0,74,60,5,0,0,4,1,2,0,0,0,1,0,291,14,17,0,2,0,2,"-","",601221,1473,9217779,"http://stats.ncaa.org/players/9217779?year_stat_category_id=15688"
2025,"UW-River Falls","WIAC",3,"26","Caydon Lomas","Fr","P",6,2,7.2,10,20,9,8,5,4,0,56,49,5,0,0,1,2,0,0,0,0,1,1,194,10,14,0,0,0,3,"-","",601221,1473,9217801,"http://stats.ncaa.org/players/9217801?year_stat_category_id=15688"
2025,"UW-River Falls","WIAC",3,"32","Tom Kroohn","Fr","P",2,0,10.8,1.2,3,4,2,2,2,0,12,9,1,0,0,0,2,1,0,0,0,0,0,48,1,2,0,0,0,0,"-","",601221,1473,9217807,"http://stats.ncaa.org/players/9217807?year_stat_category_id=15688"
2025,"UW-River Falls","WIAC",3,"36","David Rolf","Fr","P",4,0,12.46,4.1,5,6,6,1,9,0,23,19,2,0,3,0,0,3,0,1,1,0,0,93,0,5,0,0,0,3,"-","",601221,1473,9217809,"http://stats.ncaa.org/players/9217809?year_stat_category_id=15688"
2025,"UW-River Falls","WIAC",3,"51","Andrew Mumm","Jr","P",5,0,0,2.2,1,2,0,3,1,0,14,9,0,0,0,0,1,2,0,0,0,0,0,33,5,1,0,0,0,1,"-","",601221,1473,9217812,"http://stats.ncaa.org/players/9217812?year_stat_category_id=15688"
2025,"UW-River Falls","WIAC",3,"35","EJ Kuster","Fr","P",9,1,7.59,10.2,12,10,9,6,8,0,53,44,3,1,0,1,2,2,0,4,3,1,0,125,8,14,1,1,1,5,"-","",601221,1473,9217808,"http://stats.ncaa.org/players/9217808?year_stat_category_id=15688"
2025,"UW-River Falls","WIAC",3,"45","Parker Nedland","Fr","P",6,2,3.77,14.1,19,8,6,3,9,0,66,62,4,0,0,2,3,0,0,3,2,0,1,165,10,22,1,0,0,5,"-","",601221,1473,9217810,"http://stats.ncaa.org/players/9217810?year_stat_category_id=15688"
2025,"UW-River Falls","WIAC",3,"47","Evan Senobe","Fr","P",8,0,8.03,12.1,10,14,11,15,14,0,69,45,3,0,4,1,0,6,0,0,0,1,1,286,9,13,0,1,0,8,"-","",601221,1473,9217811,"http://stats.ncaa.org/players/9217811?year_stat_category_id=15688"
2025,"UW-River Falls","WIAC",3,"11","Tomas Palomarez","Fr","P",3,0,9.45,6.2,14,9,7,2,0,0,36,33,1,1,0,3,0,0,0,0,0,0,1,93,8,10,0,0,0,0,"-","",601221,1473,9217770,"http://stats.ncaa.org/players/9217770?year_stat_category_id=15688"
2025,"Union (NY)","Liberty League",3,"41","Aidan McGee","Sr","P",14,1,5.24,22.1,24,15,13,9,22,0,100,88,7,0,0,0,3,1,0,4,2,1,1,198,22,18,2,1,1,3,"6-4","L/L",597053,24197,8884895,"http://stats.ncaa.org/players/8884895?year_stat_category_id=15688"
2025,"Union (NY)","Liberty League",3,"21","Chris Suter","Sr","P",8,8,2.65,51,49,15,15,10,36,1,201,180,10,0,0,2,1,7,0,0,0,3,1,441,47,52,6,1,0,13,"6-0","R/R",597053,24197,8889128,"http://stats.ncaa.org/players/8889128?year_stat_category_id=15688"
2025,"Union (NY)","Liberty League",3,"13","Nick Hiltsley","Sr","OF",6,0,1.69,5.1,6,1,1,4,6,0,27,22,1,0,0,0,0,1,0,0,0,0,0,51,7,2,1,1,0,1,"6-1","R/R",597053,24197,8879058,"http://stats.ncaa.org/players/8879058?year_stat_category_id=15688"
2025,"Union (NY)","Liberty League",3,"11","Anthony Izzo","Sr","P",5,0,1.8,5,2,1,1,5,3,0,21,16,1,0,0,0,0,0,0,4,1,0,0,69,3,7,0,0,0,2,"6-1","R/R",597053,24197,8882202,"http://stats.ncaa.org/players/8882202?year_stat_category_id=15688"
2025,"Union (NY)","Liberty League",3,"27","Brendan Reid","So","P",3,0,6.75,5.1,6,5,4,4,6,0,25,21,3,0,0,0,1,0,0,0,0,0,0,19,6,3,1,0,0,1,"6-7","R/R",597053,24197,8876317,"http://stats.ncaa.org/players/8876317?year_stat_category_id=15688"
2025,"Union (NY)","Liberty League",3,"50","Alex Erickson","Sr","P",10,0,2.19,12.1,2,3,3,10,25,0,47,36,0,0,0,1,1,1,0,5,0,0,0,107,4,4,1,0,4,5,"5-10","R/R",597053,24197,8881583,"http://stats.ncaa.org/players/8881583?year_stat_category_id=15688"
2025,"Union (NY)","Liberty League",3,"31","Jack Klein","Jr","UT",7,6,5.55,24.1,29,17,15,17,21,0,117,93,7,0,1,0,3,5,0,0,0,1,1,304,32,12,0,3,0,7,"6-0","L/L",597053,24197,8887630,"http://stats.ncaa.org/players/8887630?year_stat_category_id=15688"
2025,"Union (NY)","Liberty League",3,"39","Alex Oppenheimer","Jr","P",11,4,6.38,18.1,19,17,13,15,19,0,96,74,1,2,0,0,4,5,0,4,1,1,1,249,13,21,1,0,0,5,"6-0","R/R",597053,24197,8879598,"http://stats.ncaa.org/players/8879598?year_stat_category_id=15688"
2025,"Union (NY)","Liberty League",3,"52","Ethan Weitz","So","P",3,0,27,1,3,5,3,3,1,0,11,6,1,0,0,0,1,1,0,0,0,1,0,42,2,0,0,0,0,0,"6-1","L/L",597053,24197,8895483,"http://stats.ncaa.org/players/8895483?year_stat_category_id=15688"
