year,team_name,conference,division,Jersey,player_name,Yr,Pos,App,GS,ERA,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,KL,Ht,B/T,team_id,conference_id,player_id,player_url
2024,Sewanee,SAA,3,40,Will Berry,Fr,P,5,0,5.14,7,10,4,4,7,10,0,36,28,1,0,3,1,1,0,1,0,0,0,1,154,4,5,0,0,1,5,5-10,R/R,574546,30169,8409415,http://stats.ncaa.org/players/8409415?year_stat_category_id=15081
2024,Sewanee,SAA,3,46,Childers Winn,Fr,P,9,0,10.24,9.2,9,13,11,10,3,0,48,33,0,0,0,1,4,3,0,1,0,1,1,159,9,13,1,0,1,1,6-5,R/R,574546,30169,8409418,http://stats.ncaa.org/players/8409418?year_stat_category_id=15081
2024,Sewanee,SAA,3,37,Paxton Matthews,Fr,P,1,0,0,0,1,2,2,1,0,0,3,1,0,0,0,0,3,1,0,0,0,0,0,10,0,0,0,1,0,0,5-10,R/R,574546,30169,8409424,http://stats.ncaa.org/players/8409424?year_stat_category_id=15081
2024,Sewanee,SAA,3,49,Jack Merril,Fr,P,2,1,10.8,1.2,3,3,2,2,1,0,9,6,0,0,0,0,1,0,0,0,0,0,1,44,2,1,0,1,0,0,6-6,R/R,574546,30169,8409421,http://stats.ncaa.org/players/8409421?year_stat_category_id=15081
2024,Sewanee,SAA,3,28,Ben Weiser,So,P,11,2,8.04,15.2,17,17,14,21,10,0,87,64,2,2,0,0,7,1,1,2,1,0,1,193,13,22,0,2,0,3,6-3,R/R,574546,30169,8409427,http://stats.ncaa.org/players/8409427?year_stat_category_id=15081
2024,Sewanee,SAA,3,26,Taj Donald,Fr,P,12,10,5.58,59.2,72,46,37,24,42,0,281,237,7,0,0,4,5,8,0,0,0,8,4,847,67,60,3,6,0,11,6-0,R/R,574546,30169,8409390,http://stats.ncaa.org/players/8409390?year_stat_category_id=15081
2024,Sewanee,SAA,3,38,Matthew Kennedy,Fr,P,1,0,0,0.1,0,0,0,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,10,1,0,0,0,0,0,6-2,R/R,574546,30169,8409414,http://stats.ncaa.org/players/8409414?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,27,Andrew Gload,So,P,5,3,3.07,14.2,12,5,5,8,9,0,65,51,2,0,0,0,1,6,0,0,0,0,0,158,15,14,1,0,0,2,-,,574543,903,8268824,http://stats.ncaa.org/players/8268824?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,74,Stephen Lencz,Sr,P,1,0,22.5,2,5,5,5,1,2,0,12,11,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,2,-,,574543,903,8260867,http://stats.ncaa.org/players/8260867?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,41,Anthony Arrichiello,So,P,16,2,9.28,21.1,26,23,22,15,15,0,104,83,6,0,0,1,0,3,0,0,0,1,2,350,23,19,2,3,0,3,-,,574543,903,8265731,http://stats.ncaa.org/players/8265731?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,43,Dominic Pancione,Jr,OF,3,0,6.75,1.1,0,1,1,6,2,0,12,4,0,0,0,0,0,2,0,0,0,0,0,28,2,0,0,0,0,0,-,,574543,903,8271423,http://stats.ncaa.org/players/8271423?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,22,Ricky Snyder,So,P,14,0,4.66,19.1,25,10,10,9,13,0,89,72,8,0,0,0,1,3,0,0,0,3,2,289,22,16,2,0,1,3,-,,574543,903,8275139,http://stats.ncaa.org/players/8275139?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,16,Luke Lageman,So,P,1,0,81,0.2,6,6,6,0,0,0,9,8,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,-,,574543,903,8262373,http://stats.ncaa.org/players/8262373?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,23,Michael Meyers,So,P,14,11,6.41,46.1,52,36,33,30,40,0,217,180,9,2,0,4,1,3,0,1,1,3,1,694,52,35,2,1,0,8,-,,574543,903,8259946,http://stats.ncaa.org/players/8259946?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,20,Ayden Shadle,Jr,P,1,0,0,1,1,0,0,2,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-,L/L,574543,903,8262565,http://stats.ncaa.org/players/8262565?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,44,Parker Farrington,Sr,P,12,3,8.06,25.2,37,24,23,21,23,0,135,105,1,1,1,5,2,7,0,1,0,2,0,387,19,28,0,2,0,9,-,,574543,903,8259087,http://stats.ncaa.org/players/8259087?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,14,Brian Ferreira,Jr,P,10,0,6.97,10.1,12,8,8,6,8,0,48,40,3,0,0,1,3,2,0,0,0,0,0,123,11,9,0,0,0,5,-,R/R,574543,903,8260305,http://stats.ncaa.org/players/8260305?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,33,Blake Loughran,Sr,P,1,0,27,1.1,4,4,4,0,1,0,11,6,1,0,0,0,0,3,0,0,0,0,2,0,0,3,0,0,0,0,-,,574543,903,8273567,http://stats.ncaa.org/players/8273567?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,77,Austin Gemmill,So,P,2,0,54,1,3,6,6,5,3,0,11,6,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,-,,574543,903,8273607,http://stats.ncaa.org/players/8273607?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,32,Braden Landis,So,OF,8,0,11.81,5.1,9,7,7,6,6,0,34,25,1,0,0,0,1,3,0,3,3,0,0,80,5,5,0,0,0,1,-,,574543,903,8263030,http://stats.ncaa.org/players/8263030?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,71,Jackson Sherman,So,OF,15,0,6.38,18.1,18,13,13,13,11,0,89,68,4,0,0,2,6,3,0,2,2,1,4,278,19,22,3,1,0,3,-,,574543,903,8285786,http://stats.ncaa.org/players/8285786?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,34,Nick Bell,Fr,P,12,11,6.6,58.2,65,45,43,29,36,0,264,225,15,1,0,6,8,4,0,0,0,4,2,892,71,57,3,4,0,12,-,-/R,574543,903,8418473,http://stats.ncaa.org/players/8418473?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,60,Ryan Seifert,Fr,P,4,0,3.86,2.1,5,1,1,1,1,0,13,12,1,0,0,0,0,0,0,0,0,0,0,53,3,3,1,0,0,0,-,-/R,574543,903,8418497,http://stats.ncaa.org/players/8418497?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,72,Blaine Griffin,Fr,P,2,0,6,3,3,2,2,3,3,0,15,11,0,0,0,0,2,0,0,1,0,0,1,21,0,6,0,0,0,0,-,-/R,574543,903,8418487,http://stats.ncaa.org/players/8418487?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,49,Jacob Bell,Sr,P,14,14,4.09,94.2,91,43,43,26,75,0,390,355,14,1,0,11,2,3,1,0,0,4,2,0,77,116,9,2,0,26,-,,574543,903,8418433,http://stats.ncaa.org/players/8418433?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,17,Matt House,Sr,P,9,1,4.5,12,15,6,6,5,6,0,55,46,5,0,0,1,0,1,1,0,0,2,1,166,15,13,0,0,1,3,-,,574543,903,8418450,http://stats.ncaa.org/players/8418450?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,28,Kody Dobyns,Fr,P,6,0,9,6,5,6,6,9,7,0,33,22,0,0,0,2,0,0,0,0,0,0,2,126,7,4,0,2,0,2,-,-/R,574543,903,8418482,http://stats.ncaa.org/players/8418482?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,52,Joey Mitchell,Fr,P,21,0,1.47,36.2,23,8,6,15,35,0,147,122,2,0,0,1,3,4,0,1,0,4,2,571,39,29,5,2,5,10,-,-/R,574543,903,8418495,http://stats.ncaa.org/players/8418495?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,55,Jacob Gilbert,Fr,P,14,0,3.6,10,10,6,4,11,14,0,51,38,1,0,0,0,7,2,0,2,2,0,0,136,9,4,0,0,0,4,-,-/R,574543,903,8418484,http://stats.ncaa.org/players/8418484?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,51,Colin Miller,Fr,P,1,0,18,1,4,2,2,1,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,-,-/R,574543,903,8418494,http://stats.ncaa.org/players/8418494?year_stat_category_id=15081
2024,Shenandoah,ODAC,3,53,Samuel Vandrey,Fr,UT,1,0,0,1,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-,,574543,903,8418499,http://stats.ncaa.org/players/8418499?year_stat_category_id=15081
2024,Simpson,American Rivers,3,22,Drew Carlson,Fr,2b,7,0,1.8,5,5,2,1,3,10,0,24,20,0,0,0,0,3,0,1,4,2,1,0,37,2,3,0,1,1,0,-,,574544,864,8596247,http://stats.ncaa.org/players/8596247?year_stat_category_id=15081
2024,Simpson,American Rivers,3,18,Easton Dunwoody,So,P,12,11,5.71,64.2,69,49,41,36,63,1,301,254,12,5,2,3,5,4,0,0,0,6,1,870,62,59,4,6,0,16,-,,574544,864,8277653,http://stats.ncaa.org/players/8277653?year_stat_category_id=15081
2024,Simpson,American Rivers,3,14,Sam Vanderpool,Jr,P,1,0,0,0.2,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,2,-,,574544,864,8271656,http://stats.ncaa.org/players/8271656?year_stat_category_id=15081
2024,Simpson,American Rivers,3,24,Trey Castile,Sr,P,11,11,3.42,71,56,32,27,24,84,1,296,253,8,2,1,5,4,9,0,0,0,6,3,701,75,41,6,3,0,27,-,,574544,864,8274106,http://stats.ncaa.org/players/8274106?year_stat_category_id=15081
2024,Simpson,American Rivers,3,44,Andrew Weig,Jr,P,10,2,3.44,18.1,25,20,7,13,15,0,96,82,3,2,0,0,1,0,0,2,1,1,0,175,19,20,1,0,0,4,-,,574544,864,8268187,http://stats.ncaa.org/players/8268187?year_stat_category_id=15081
2024,Simpson,American Rivers,3,28,Braedon Boswell,So,C,1,0,18,1,2,2,2,1,1,0,8,4,0,0,0,0,0,2,0,0,0,1,0,27,1,1,0,0,0,0,-,,574544,864,8277158,http://stats.ncaa.org/players/8277158?year_stat_category_id=15081
2024,Simpson,American Rivers,3,29,Jake Edenburn,So,P,4,0,10.38,4.1,7,6,5,4,4,0,26,20,1,1,0,0,0,2,0,2,1,0,0,42,3,5,0,0,0,1,-,,574544,864,8273265,http://stats.ncaa.org/players/8273265?year_stat_category_id=15081
2024,Simpson,American Rivers,3,42,Dante Dolash,Jr,P,12,3,4.97,25.1,33,16,14,12,27,0,130,109,1,2,1,1,8,6,0,3,0,1,2,233,21,26,1,0,1,7,-,,574544,864,8259243,http://stats.ncaa.org/players/8259243?year_stat_category_id=15081
2024,Simpson,American Rivers,3,30,Eli Feekin,Jr,P,16,6,2.58,59.1,37,20,17,19,64,0,244,214,6,1,1,0,4,7,0,0,0,3,1,595,50,59,1,5,1,14,-,,574544,864,8267954,http://stats.ncaa.org/players/8267954?year_stat_category_id=15081
2024,Simpson,American Rivers,3,16,Mitchell Roeder,So,P,9,6,12.32,19,32,39,26,11,17,0,106,89,6,1,1,1,1,4,0,0,0,1,1,197,31,6,0,5,0,7,-,,574544,864,8273662,http://stats.ncaa.org/players/8273662?year_stat_category_id=15081
2024,Simpson,American Rivers,3,6,Alex Foster,So,P,10,0,5.6,17.2,9,11,11,18,27,0,82,58,2,0,0,0,6,4,0,4,1,2,0,260,12,11,0,0,0,9,-,,574544,864,8282123,http://stats.ncaa.org/players/8282123?year_stat_category_id=15081
2024,Simpson,American Rivers,3,8,Jack Shaffer,So,OF,5,0,11.81,5.1,12,8,7,4,3,0,34,26,1,0,0,0,2,4,0,0,0,0,0,54,8,3,0,1,0,2,-,,574544,864,8283698,http://stats.ncaa.org/players/8283698?year_stat_category_id=15081
2024,Simpson,American Rivers,3,9,Dylan Schlee,So,INF,16,0,5.14,21,15,16,12,12,13,0,99,76,4,0,0,1,2,7,0,7,4,1,3,216,25,23,2,2,3,2,-,,574544,864,8280084,http://stats.ncaa.org/players/8280084?year_stat_category_id=15081
2024,Simpson,American Rivers,3,37,Zach Wemhoff,Sr,P,1,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,-,,574544,864,8282567,http://stats.ncaa.org/players/8282567?year_stat_category_id=15081
2024,Simpson,American Rivers,3,10,Zach Dueker,Sr,P,1,0,27,0.1,1,2,1,1,0,0,5,3,0,0,0,0,0,1,0,0,0,0,0,21,0,1,0,0,0,0,-,,574544,864,8287390,http://stats.ncaa.org/players/8287390?year_stat_category_id=15081
2024,Simpson,American Rivers,3,33,Charlie Thomas,Fr,p,10,1,6.43,21,24,19,15,12,18,0,101,84,7,0,0,2,2,4,0,5,4,0,1,218,17,23,1,1,0,7,-,,574544,864,8596835,http://stats.ncaa.org/players/8596835?year_stat_category_id=15081
2024,Simpson,American Rivers,3,27,Jackson Urban,Fr,P,4,0,9,3,3,3,3,5,3,0,17,10,0,0,0,0,1,1,0,0,0,1,0,60,2,3,0,0,0,2,-,,574544,864,8687210,http://stats.ncaa.org/players/8687210?year_stat_category_id=15081
2024,Simpson,American Rivers,3,32,Hunter Clark,Fr,ss,2,0,0,2,1,0,0,1,2,0,8,7,0,0,0,0,1,0,0,0,0,0,0,46,2,2,0,0,0,1,-,,574544,864,8683938,http://stats.ncaa.org/players/8683938?year_stat_category_id=15081
2024,Skidmore,Liberty League,3,27,Ethan Barnett,Jr,P,11,4,4.71,28.2,36,23,15,9,22,0,137,122,5,0,2,3,0,3,0,4,0,3,0,280,27,33,2,0,0,8,-,R/R,574545,24197,8276650,http://stats.ncaa.org/players/8276650?year_stat_category_id=15081
2024,Skidmore,Liberty League,3,13,Zachary Leiderman,Jr,INF,1,0,0,0.2,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-,R/L,574545,24197,8270284,http://stats.ncaa.org/players/8270284?year_stat_category_id=15081
2024,Skidmore,Liberty League,3,5,Ameer Hasan,Sr,P,10,10,3.28,57.2,60,31,21,15,44,0,248,220,12,0,2,4,1,3,0,0,0,7,3,551,60,57,3,3,0,11,-,L/L,574545,24197,8263528,http://stats.ncaa.org/players/8263528?year_stat_category_id=15081
2024,Skidmore,Liberty League,3,12,Sam Dalsimer,So,P,7,0,5.25,12,9,9,7,7,15,0,56,44,0,2,1,0,0,2,0,0,0,1,2,189,5,16,1,2,1,3,-,R/R,574545,24197,8263674,http://stats.ncaa.org/players/8263674?year_stat_category_id=15081
2024,Skidmore,Liberty League,3,3,Peter Martin,Jr,P,12,4,4.26,19,18,16,9,14,13,0,90,70,7,1,0,3,2,4,0,3,1,0,2,176,13,24,1,0,0,5,-,R/R,574545,24197,8258891,http://stats.ncaa.org/players/8258891?year_stat_category_id=15081
2024,Skidmore,Liberty League,3,22,Christian Giresi,Sr,P,16,0,3.55,25.1,28,12,10,4,25,0,117,104,2,2,0,2,0,6,1,3,1,2,1,325,26,21,4,1,3,11,-,R/R,574545,24197,8267357,http://stats.ncaa.org/players/8267357?year_stat_category_id=15081
2024,Skidmore,Liberty League,3,16,Aaron Kats,Sr,P,10,2,8.8,15.1,23,19,15,6,8,0,77,65,4,2,1,0,2,4,0,5,5,1,1,199,15,19,2,0,0,3,-,R/R,574545,24197,8267578,http://stats.ncaa.org/players/8267578?year_stat_category_id=15081
2024,Skidmore,Liberty League,3,28,Ethan Caiazza,Sr,P,15,1,2.93,27.2,32,15,9,4,22,0,126,117,5,0,0,2,3,2,0,10,5,1,2,270,30,24,0,2,1,8,-,L/L,574545,24197,8269555,http://stats.ncaa.org/players/8269555?year_stat_category_id=15081
2024,Skidmore,Liberty League,3,20,Ewen Donald,Jr,P,3,0,6,3,5,2,2,3,2,0,17,14,2,0,0,0,0,0,0,2,2,0,0,23,3,4,0,1,0,0,-,L/L,574545,24197,8261566,http://stats.ncaa.org/players/8261566?year_stat_category_id=15081
2024,Skidmore,Liberty League,3,26,Quinn Hocom,So,P,7,4,6.85,22.1,20,17,17,20,27,0,103,78,5,1,0,0,5,2,0,0,0,3,0,250,13,21,1,2,0,8,-,R/R,574545,24197,8275879,http://stats.ncaa.org/players/8275879?year_stat_category_id=15081
2024,Skidmore,Liberty League,3,24,Grayden Harris,So,P,12,1,4.91,14.2,14,8,8,9,7,0,69,57,0,1,1,1,1,2,1,6,5,1,0,220,17,18,1,0,0,2,-,R/R,574545,24197,8279030,http://stats.ncaa.org/players/8279030?year_stat_category_id=15081
2024,Skidmore,Liberty League,3,2,Shaw Pedemonti,Sr,INF,1,0,40.5,0.2,2,3,3,2,0,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-,R/R,574545,24197,8286074,http://stats.ncaa.org/players/8286074?year_stat_category_id=15081
2024,Skidmore,Liberty League,3,10,Landon Schwartzman,N/A,ph/1b,6,0,9.64,4.2,7,6,5,9,5,0,31,17,1,0,0,0,0,2,0,2,1,1,2,34,3,5,0,1,0,3,-,,574545,24197,8680162,http://stats.ncaa.org/players/8680162?year_stat_category_id=15081
2024,Skidmore,Liberty League,3,34,Chase Siegel,N/A,p,10,8,5.36,42,53,31,25,8,32,0,197,172,8,2,0,2,2,10,0,0,0,4,3,562,44,41,4,2,0,5,-,,574545,24197,8680163,http://stats.ncaa.org/players/8680163?year_stat_category_id=15081
2024,Skidmore,Liberty League,3,14,Cal Champeau,Fr,P,12,0,8.78,13.1,20,14,13,5,13,0,72,56,2,0,0,0,3,9,0,5,4,1,1,182,13,12,0,2,1,3,-,,574545,24197,8682284,http://stats.ncaa.org/players/8682284?year_stat_category_id=15081
2024,Skidmore,Liberty League,3,5,Tyler Holm,N/A,ph/ss,4,0,27,2,1,6,6,8,4,0,15,7,0,0,0,0,0,0,0,1,0,0,0,37,0,2,0,0,0,2,-,,574545,24197,8680157,http://stats.ncaa.org/players/8680157?year_stat_category_id=15081
2024,Skidmore,Liberty League,3,32,Charles Modlin,N/A,ph/cf,5,2,18,7,13,15,14,5,5,0,39,29,4,0,0,2,1,4,0,0,0,1,0,10,4,7,0,1,0,3,-,,574545,24197,8680160,http://stats.ncaa.org/players/8680160?year_stat_category_id=15081
2024,Skidmore,Liberty League,3,15,Will Markwood,Fr,p,8,0,9.95,6.1,7,9,7,11,4,0,39,27,1,0,2,0,1,1,0,0,0,0,0,47,5,9,0,0,0,1,-,,574545,24197,8683197,http://stats.ncaa.org/players/8683197?year_stat_category_id=15081
2024,Southern Me.,Little East,3,35,Clay Robbins,Jr,P,10,10,4.26,63.1,63,35,30,15,59,0,266,241,12,1,0,7,2,6,2,0,0,1,3,713,63,53,4,4,0,20,6-2,L/L,574548,867,8261650,http://stats.ncaa.org/players/8261650?year_stat_category_id=15081
2024,Southern Me.,Little East,3,16,Kyle Skolfield,So,P,10,0,8.16,14.1,21,13,13,10,11,0,77,63,5,0,0,1,3,2,1,4,3,1,1,161,17,14,2,0,0,3,5-10,R/R,574548,867,8262891,http://stats.ncaa.org/players/8262891?year_stat_category_id=15081
2024,Southern Me.,Little East,3,17,Dylan Miner,Sr,P,13,4,4.85,26,26,20,14,16,18,0,123,96,3,1,1,1,2,7,0,0,0,1,3,312,23,31,1,1,0,4,6-5,L/R,574548,867,8285214,http://stats.ncaa.org/players/8285214?year_stat_category_id=15081
2024,Southern Me.,Little East,3,25,Bryce Afthim,Sr,P,9,5,7.6,34.1,56,38,29,11,39,0,178,158,6,4,0,7,2,5,1,0,0,2,2,227,27,33,2,3,0,7,6-2,R/R,574548,867,8284202,http://stats.ncaa.org/players/8284202?year_stat_category_id=15081
2024,Southern Me.,Little East,3,24,Jack Bruno,So,P,16,0,6.16,19,18,13,13,12,21,0,86,72,2,1,0,1,3,1,0,3,1,1,0,259,16,18,0,1,0,7,6-0,L/L,574548,867,8283119,http://stats.ncaa.org/players/8283119?year_stat_category_id=15081
2024,Southern Me.,Little East,3,28,Matt Burnett,Sr,P,23,0,4.41,32.2,35,21,16,21,37,0,159,131,5,1,0,3,2,3,1,2,2,3,1,477,29,29,3,6,1,9,6-4,R/R,574548,867,8284437,http://stats.ncaa.org/players/8284437?year_stat_category_id=15081
2024,Southern Me.,Little East,3,11,Lucas Francis,Sr,P,9,0,3.72,9.2,10,8,4,5,2,0,49,39,1,1,0,1,2,1,1,3,1,1,3,44,16,11,0,0,0,2,6-0,R/R,574548,867,8284630,http://stats.ncaa.org/players/8284630?year_stat_category_id=15081
2024,Southern Me.,Little East,3,29,Nate Burnett,So,P,1,0,0,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6-0,R/R,574548,867,8284793,http://stats.ncaa.org/players/8284793?year_stat_category_id=15081
2024,Southern Me.,Little East,3,6,Carson Black,Fr,P,17,4,3.96,38.2,36,22,17,28,43,0,185,146,4,2,1,2,5,9,1,1,1,0,2,558,35,33,2,0,0,18,6-1,R/R,574548,867,8597367,http://stats.ncaa.org/players/8597367?year_stat_category_id=15081
2024,Southern Me.,Little East,3,22,Colin McDonald,Fr,P,10,7,8.38,29,30,29,27,19,20,0,147,115,2,3,0,3,4,10,0,0,0,2,1,338,26,40,1,2,0,5,6-5,R/R,574548,867,8597373,http://stats.ncaa.org/players/8597373?year_stat_category_id=15081
2024,Southern Me.,Little East,3,32,Owen Sullivan,Sr,P,14,8,5.03,48.1,51,36,27,26,57,0,241,199,13,1,1,1,1,13,1,1,1,1,1,808,50,36,2,4,0,17,5-11,L/L,574548,867,8597366,http://stats.ncaa.org/players/8597366?year_stat_category_id=15081
2024,Southern Va.,USA South,3,41,Carson Bybee,So,P,15,12,8.08,39,51,43,35,24,21,0,199,158,12,1,1,4,9,5,0,0,0,4,8,552,48,42,1,6,0,6,-,,574715,842,8280227,http://stats.ncaa.org/players/8280227?year_stat_category_id=15081
2024,Southern Va.,USA South,3,42,Rock Giles,So,P,15,0,9.72,25,37,32,27,17,10,0,133,108,6,2,0,1,2,2,0,3,3,1,5,417,17,45,1,1,2,3,-,,574715,842,8423326,http://stats.ncaa.org/players/8423326?year_stat_category_id=15081
2024,Southern Va.,USA South,3,19,Landon Lewis,Fr,P,5,0,11.81,5.1,11,8,7,4,3,0,31,26,2,0,0,0,3,0,0,0,0,0,1,95,4,7,0,1,0,2,-,,574715,842,8423333,http://stats.ncaa.org/players/8423333?year_stat_category_id=15081
2024,Southern Va.,USA South,3,27,Jeffrey Hill,Fr,P,9,0,9.95,12.2,20,15,14,9,8,0,73,59,3,0,0,1,1,3,0,0,0,0,2,240,10,20,0,0,0,0,-,,574715,842,8423337,http://stats.ncaa.org/players/8423337?year_stat_category_id=15081
2024,Southern Va.,USA South,3,17,Brady Steelman,Fr,P,1,0,18,1,3,2,2,1,1,0,7,6,2,0,0,0,1,0,0,0,0,0,0,30,2,0,0,0,0,0,-,,574715,842,8423349,http://stats.ncaa.org/players/8423349?year_stat_category_id=15081
2024,Southern Va.,USA South,3,22,Zack Geertsen,Fr,P,14,10,4.55,55.1,61,37,28,29,28,0,254,212,11,2,0,1,3,4,0,3,3,6,2,795,67,57,6,3,0,9,-,,574715,842,8423359,http://stats.ncaa.org/players/8423359?year_stat_category_id=15081
2024,Southern Va.,USA South,3,18,Ethan Harrison,Fr,P,8,0,14.85,13.1,24,24,22,11,8,0,80,62,5,1,1,3,2,4,0,0,0,1,2,231,9,21,0,1,0,2,-,,574715,842,8423383,http://stats.ncaa.org/players/8423383?year_stat_category_id=15081
2024,Southern Va.,USA South,3,6,Braden Stauffer,Jr,P,12,9,16.01,28.2,51,60,51,34,20,0,184,135,12,1,1,5,11,9,0,0,0,3,3,641,24,41,0,6,0,5,-,,574715,842,8423356,http://stats.ncaa.org/players/8423356?year_stat_category_id=15081
2024,Southern Va.,USA South,3,32,Ryder Wilcox,Fr,P,1,0,22.5,2,5,7,5,0,1,0,14,11,1,0,0,0,0,2,0,0,0,0,1,41,0,5,0,0,0,0,-,,574715,842,8423331,http://stats.ncaa.org/players/8423331?year_stat_category_id=15081
2024,Southern Va.,USA South,3,4,Benjamin Agnew,So,1B,16,2,8.62,31.1,46,36,30,21,22,0,170,131,9,3,1,3,6,10,0,0,0,5,3,448,26,40,3,1,0,7,-,,574715,842,8592483,http://stats.ncaa.org/players/8592483?year_stat_category_id=15081
2024,Southern Va.,USA South,3,10,Dawson Jones,So,SS,1,0,13.5,2,5,5,3,2,0,0,14,11,0,1,0,0,0,1,0,0,0,0,0,42,1,4,0,0,0,0,-,,574715,842,8592484,http://stats.ncaa.org/players/8592484?year_stat_category_id=15081
2024,Southern Va.,USA South,3,7,Sinjun Johnson,Sr,P,8,2,10.57,15.1,28,18,18,11,6,0,84,68,5,0,0,0,1,2,0,0,0,2,1,241,15,21,0,2,0,1,-,,574715,842,8592482,http://stats.ncaa.org/players/8592482?year_stat_category_id=15081
2024,Southern Va.,USA South,3,16,Harrison Moore,So,P,18,0,5.76,29.2,50,28,19,13,18,0,152,133,3,0,1,1,3,2,1,0,0,4,0,422,42,19,2,2,3,5,-,,574715,842,8423378,http://stats.ncaa.org/players/8423378?year_stat_category_id=15081
2024,Southern Va.,USA South,3,21,Chase Smith,Fr,P,19,3,6.51,47,65,41,34,17,28,0,230,201,9,1,1,5,2,5,1,1,1,4,3,711,59,48,1,1,3,14,-,,574715,842,8423347,http://stats.ncaa.org/players/8423347?year_stat_category_id=15081
2024,Spalding,SLIAC,3,15,Eric Wigginton,Jr,P,13,0,10.19,17.2,30,25,20,14,21,0,105,85,8,1,0,0,2,4,1,1,0,2,0,323,13,18,0,2,1,5,6-4,R/R,574684,12974,8259571,http://stats.ncaa.org/players/8259571?year_stat_category_id=15081
2024,Spalding,SLIAC,3,38,Cameron Rayborn,So,P,19,12,2.97,78.2,61,28,26,25,86,0,333,293,8,2,0,7,4,7,0,0,0,3,5,0,57,87,9,3,1,24,6-4,R/R,574684,12974,8263352,http://stats.ncaa.org/players/8263352?year_stat_category_id=15081
2024,Spalding,SLIAC,3,9,Caden Krystofiak,So,P,17,12,2.41,74.2,63,27,20,24,94,0,318,286,20,2,1,4,0,3,1,0,0,3,2,0,47,77,6,1,3,26,6-1,R/R,574684,12974,8276413,http://stats.ncaa.org/players/8276413?year_stat_category_id=15081
2024,Spalding,SLIAC,3,28,Clay Burton,Sr,P,13,4,4.67,27,27,15,14,11,12,0,124,109,7,0,1,3,3,3,0,0,0,1,0,421,40,29,1,0,0,5,6-2,R/R,574684,12974,8261173,http://stats.ncaa.org/players/8261173?year_stat_category_id=15081
2024,Spalding,SLIAC,3,45,Blake Allen,Sr,P,3,0,16.88,2.2,3,6,5,5,2,0,14,9,0,0,0,0,2,0,0,0,0,0,0,59,2,2,0,0,0,0,6-3,R/R,574684,12974,8267562,http://stats.ncaa.org/players/8267562?year_stat_category_id=15081
2024,Spalding,SLIAC,3,11,Jake Mueller,Jr,P,17,8,4.81,43,56,36,23,22,35,0,215,186,9,1,4,3,2,3,1,0,0,2,2,724,50,40,2,2,0,7,6-4,R/R,574684,12974,8267570,http://stats.ncaa.org/players/8267570?year_stat_category_id=15081
2024,Spalding,SLIAC,3,43,Andrew McAtee,So,P,5,0,0,3.1,2,0,0,2,3,0,13,10,1,0,0,0,0,1,0,0,0,0,0,63,2,3,0,0,0,2,6-0,R/R,574684,12974,8266708,http://stats.ncaa.org/players/8266708?year_stat_category_id=15081
